날짜,서컨물동량,남해2지선_가락IC-서부산TG_lag1,중앙선_대동IC-초정IC_lag5,남해선(순천-부산)_김해JC-동김해IC_lag7,부산신항선_대청IC-진해IC_lag7,부산신항선_남진례IC-대청IC_lag7,부산신항선_진해IC-남문대교_lag7
2024-08-29,-1508.1702127659576,4946.062352941177,-3121.7590336134454,1591.2130672268904,372.0891089108918,948.8910891089108,1077.5693069306926
2024-08-30,1937.5483870967741,3634.3210460251053,-3140.6997890295356,2037.6246218487395,617.2999999999993,1123.2700000000004,1025.88
2024-08-31,-1672.8947368421052,2995.3181512605042,-3256.51474789916,733.4334745762712,-214.76616915422892,290.0,442.313432835821
2024-09-02,2447.212765957447,6028.387991631799,-1364.3281092436976,2307.9926160337545,1305.8267326732675,1757.7524752475256,1442.6584158415844
2024-09-03,-23.83157894736837,7268.688734177215,-492.41180672268905,2183.831772151899,1209.148514851484,1742.1485148514857,1415.8613861386139
2024-09-04,-390.25263157894733,6614.706596638655,-2838.3844725738395,1603.5428691983116,1312.4285714285725,1757.5467980295562,1453.5566502463053
2024-09-05,-479.17021276595756,5346.602352941176,-3121.7590336134454,2246.5930672268905,1168.0891089108918,1704.8910891089108,1103.5693069306926
2024-09-06,-1528.4516129032259,4001.051046025105,-3140.6997890295356,1420.0546218487398,1302.2999999999993,1670.2700000000004,1183.88
2024-09-07,-1673.8947368421052,3103.1581512605044,-3256.51474789916,284.713474576271,-305.7661691542289,406.0,5.313432835821004
2024-09-08,-1315.857142857143,7551.334159663865,-3133.726075949367,13.603865546218458,1910.8457711442788,1266.5422885572143,-36.134328358208904
2024-09-09,612.2127659574469,7937.517991631798,-1364.3281092436976,-4036.9773839662453,-5964.1732673267325,-4954.247524752474,-4458.341584158416
2024-09-10,726.1684210526316,5883.0287341772155,-492.41180672268905,-4854.338227848101,-5857.851485148516,-4606.851485148514,-5047.138613861386
2024-09-11,933.7473684210527,6615.696596638655,-2838.3844725738395,-3918.9271308016887,-5116.5714285714275,-4088.453201970444,-4540.443349753695
2024-09-12,-407.17021276595756,5398.382352941177,-3121.7590336134454,566.2430672268911,-2021.9108910891082,-967.1089108910892,-353.4306930693074
2024-09-13,739.5483870967741,3354.721046025105,-3140.6997890295356,1015.3246218487393,-1336.7000000000007,-404.72999999999956,820.8800000000001
2024-09-14,-1440.8947368421052,-1118.6818487394955,-3256.51474789916,-455.1965254237289,-3670.766169154229,-1142.0,-182.686567164179
2024-09-15,-106.85714285714289,-4556.315840336135,-3133.726075949367,230.6838655462185,-2038.1542288557212,-1113.4577114427857,-2.1343283582089043
2024-09-16,-908.7872340425531,-5624.502008368201,-1364.3281092436976,1994.0326160337545,367.82673267326754,1015.7524752475256,896.6584158415844
2024-09-17,-22.83157894736837,1456.1487341772154,-492.41180672268905,2037.7617721518982,690.1485148514839,1248.1485148514857,979.8613861386139
2024-09-19,-1291.1702127659576,5901.002352941176,-3121.7590336134454,1506.2230672268906,448.0891089108918,1020.8910891089108,821.5693069306926
2024-09-21,-1673.8947368421052,4175.238151260504,-3256.51474789916,963.213474576271,414.2338308457711,978.0,1048.313432835821
2024-09-22,-1762.857142857143,6841.654159663864,-3133.726075949367,389.9238655462185,-493.15422885572116,-123.4577114427857,102.8656716417911
2024-09-23,-666.7872340425531,6706.9879916318,-1364.3281092436976,1971.2026160337546,2254.8267326732675,2462.7524752475256,1813.6584158415844
2024-09-25,-959.2526315789473,7026.436596638655,-2838.3844725738395,2141.1628691983115,1108.4285714285725,1485.5467980295562,1346.5566502463053
2024-09-26,-1139.1702127659576,6590.802352941177,-3121.7590336134454,-2116.866932773109,-7392.910891089108,-5339.108910891089,-3850.4306930693074
2024-09-27,637.5483870967741,4400.2710460251055,-3140.6997890295356,1245.4946218487394,-477.7000000000007,240.27000000000044,645.8800000000001
2024-09-28,-394.8947368421052,4581.778151260504,-3256.51474789916,678.8534745762709,-196.76616915422892,352.0,389.313432835821
