날짜,남컨물동량,남해2지선_가락IC-서부산TG_lag0,중앙선_대동IC-초정IC_lag10,부산신항선_진해IC-남문대교_lag0
2023-07-26,-162.24257425742599,-1193.9112658227841,-1364.3281092436976,12.907241379310221
2023-07-27,2088.8350515463917,-1315.9134033613445,-492.41180672268905,12.784950495049543
2023-07-29,2558.6400000000003,-1446.7189539748952,-3121.7590336134454,-48.771144278606954
2023-07-30,240.92638036809785,-1495.2418487394955,-3140.6997890295356,-24.927810945273635
2023-08-02,3483.757425742574,-1928.8312658227846,-1364.3281092436976,-317.77275862068973
2023-08-03,385.8350515463917,-2114.6434033613446,-492.41180672268905,-298.12504950495054
2023-08-05,-2420.3599999999997,-1536.4489539748952,-3121.7590336134454,-67.24114427860695
2023-08-07,2206.08,-1632.0758403361351,-3256.51474789916,-100.57178217821775
2023-08-11,-550.8651685393261,-639.6676470588236,-2838.3844725738395,126.62990000000002
2023-08-12,25.640000000000327,-757.588953974895,-3121.7590336134454,87.85885572139307
2023-08-13,1644.9263803680979,-1274.7918487394954,-3140.6997890295356,-19.267810945273638
2023-08-14,3193.08,-1303.155840336135,-3256.51474789916,166.02821782178228
2023-08-15,-576.3207547169814,-2853.9020083682008,-3133.726075949367,-588.5436633663367
2023-08-16,-1746.242574257426,-1069.4012658227848,-1364.3281092436976,232.4272413793102
2023-08-17,1562.8350515463917,-1213.7934033613446,-492.41180672268905,337.8049504950495
2023-08-18,-1762.865168539326,-928.977647058824,-2838.3844725738395,256.2899000000001
2023-08-19,-2001.3599999999997,-1304.708953974895,-3121.7590336134454,101.98885572139307
2023-08-20,-104.07361963190215,-1306.9518487394955,-3140.6997890295356,4.032189054726359
2023-08-21,1892.08,-1452.365840336135,-3256.51474789916,262.54821782178226
2023-08-23,-671.242574257426,-1099.5812658227842,-1364.3281092436976,319.12724137931025
2023-08-24,-449.1649484536083,-1718.0534033613449,-492.41180672268905,14.904950495049434
2023-08-26,2612.6400000000003,-957.7389539748951,-3121.7590336134454,123.19885572139304
2023-08-27,825.9263803680979,-1047.9518487394955,-3140.6997890295356,36.02218905472637
2023-08-28,-1228.92,-1537.5158403361347,-3256.51474789916,192.22821782178232
2023-08-29,4855.679245283019,-1542.6520083682008,-3133.726075949367,176.40633663366316
2023-08-30,3643.757425742574,-1451.8012658227844,-1364.3281092436976,23.97724137931027
2023-08-31,4101.835051546392,-1574.9934033613445,-492.41180672268905,110.67495049504942
2023-09-02,2487.6400000000003,3539.101046025105,-3121.7590336134454,36.238855721393065
2023-09-03,-1985.0736196319021,2906.098151260505,-3140.6997890295356,2.5721890547263655
2023-09-04,3135.08,8135.764159663865,-3256.51474789916,174.71821782178233
2023-09-06,1302.757425742574,7477.288734177216,-1364.3281092436976,65.66724137931021
2023-09-07,-3066.1649484536083,7990.826596638656,-492.41180672268905,54.47495049504937
2023-09-08,-491.8651685393261,7040.752352941176,-2838.3844725738395,123.12990000000002
