날짜,서컨물동량,남해2지선_가락IC-서부산TG_lag1,중앙선_대동IC-초정IC_lag5,남해선(순천-부산)_김해JC-동김해IC_lag7,부산신항선_대청IC-진해IC_lag7,부산신항선_남진례IC-대청IC_lag7,부산신항선_진해IC-남문대교_lag7
2024-06-08,213.1052631578948,969.5581512605045,-3256.51474789916,1549.963474576271,-148.54467661691524,-74.0123880597016,-52.21114427860695
2024-06-09,-1534.857142857143,-2420.6158403361346,-3133.726075949367,562.7638655462184,-40.09417910447763,-20.478208955223863,-3.1378109452736354
2024-06-10,-437.7872340425531,-1542.0320083682009,-1364.3281092436976,3496.852616033755,-25.35336633663337,42.230891089109036,72.22821782178232
2024-06-11,2860.168421052632,-1453.741265822785,-492.41180672268905,3942.1517721518985,99.19668316831667,159.3103960396038,126.1163366336632
2024-06-12,-397.25263157894733,-2000.9934033613445,-2838.3844725738395,3700.0328691983113,55.13019704433509,145.34935960591133,103.94724137931019
2024-06-13,478.82978723404244,-1679.8376470588237,-3121.7590336134454,1798.1330672268905,78.73490099009905,150.92103960396025,124.01495049504933
2024-06-14,-1163.4516129032259,-873.7189539748952,-3140.6997890295356,312.5146218487398,38.63895000000002,159.55140000000029,147.23990000000015
2024-06-15,-832.8947368421052,284.94815126050435,-3256.51474789916,-98.18652542372911,15.235323383084733,47.09761194029841,61.61885572139306
2024-06-16,-1645.857142857143,4087.2441596638646,-3133.726075949367,144.3038655462185,-91.97417910447763,-48.45820895522385,-11.437810945273633
2024-06-17,4671.212765957447,6889.037991631799,-1364.3281092436976,1571.722616033755,154.34663366336645,197.38089108910913,156.4982178217823
2024-06-18,-1447.8315789473684,6451.138734177216,-492.41180672268905,1810.041772151898,170.47668316831687,224.2403960396041,146.81633663366324
2024-06-19,-489.25263157894733,5824.726596638656,-2838.3844725738395,1928.9428691983112,172.34019704433513,238.27935960591117,163.37724137931025
2024-06-20,-401.17021276595756,6372.672352941176,-3121.7590336134454,862.4830672268909,-135.9250990099008,14.511039603960398,52.24495049504935
2024-06-21,-1448.4516129032259,2460.591046025105,-3140.6997890295356,1402.5546218487398,-236.4610499999999,-78.21859999999992,-9.150099999999952
2024-06-22,-1672.8947368421052,3378.718151260505,-3256.51474789916,211.73347457627096,-73.90467661691537,3.027611940298357,28.40885572139308
2024-06-23,-1156.857142857143,6822.864159663865,-3133.726075949367,173.0538655462185,-131.16417910447763,-75.24820895522384,-14.797810945273639
2024-06-24,-1284.787234042553,6305.807991631799,-1364.3281092436976,1041.342616033755,-101.53336633663366,-38.5891089108909,45.01821782178229
2024-06-25,-1155.8315789473684,7737.048734177216,-492.41180672268905,-560.6282278481012,-420.2133168316832,-231.72960396039616,-40.19366336633675
2024-06-26,510.74736842105267,6119.026596638655,-2838.3844725738395,941.1328691983117,-262.6898029556651,-99.48064039408882,-21.732758620689765
2024-06-27,535.8297872340424,6547.032352941176,-3121.7590336134454,1426.0830672268912,-121.4250990099008,-8.438960396039647,9.284950495049543
2024-06-28,-1328.4516129032259,3452.111046025105,-3140.6997890295356,1287.9146218487394,-182.03105000000005,-61.19859999999994,6.969900000000052
2024-06-30,374.1428571428571,-2617.5358403361347,-3133.726075949367,95.84386554621847,-100.67417910447762,-52.53820895522384,-14.627810945273637
2024-07-01,822.2127659574469,-3270.572008368201,-1364.3281092436976,1174.7726160337552,-86.42336633663353,6.350891089109155,59.508217821782296
2024-07-02,-842.8315789473684,-2126.0412658227847,-492.41180672268905,1043.8017721518981,-356.663316831683,-170.23960396039615,-53.34366336633673
2024-07-03,-1102.2526315789473,-1908.3734033613446,-2838.3844725738395,552.5328691983113,-448.9098029556649,-197.96064039408884,-92.77275862068973
2024-07-04,-847.1702127659576,-1753.8876470588239,-3121.7590336134454,722.823067226891,-122.0750990099009,15.66103960396049,48.9449504950494
2024-07-05,-791.4516129032259,-1608.6989539748952,-3140.6997890295356,1187.8746218487395,9.668950000000223,93.21140000000014,78.94990000000018
2024-07-06,-506.8947368421052,-1484.5818487394954,-3256.51474789916,287.5534745762711,-110.99467661691529,-51.5223880597016,-0.5811442786069279
