날짜,북컨물동량,남해선(순천-부산)_김해JC-동김해IC_lag0,남해선(순천-부산)_북부산TG-김해JC_lag0,중앙선_대감JC-대동IC_lag0,부산신항선_대청IC-진해IC_lag1
2023-01-10,-1908.8502415458934,1646.0317721518986,3450.081308016878,691.7402092050197,1581.4285714285725
2023-01-11,-670.8599033816427,1557.852869198312,3345.5026160337547,640.7913924050627,1400.0891089108918
2023-01-12,569.1207729468606,1646.5530672268906,3449.6061344537816,551.5741176470601,-464.7000000000007
2023-01-13,131.9951219512186,466.49462184873937,2557.781483050848,-708.2515062761504,-319.7661691542289
2023-01-14,-5011.5673076923085,396.443474576271,1190.1252542372881,-200.2926359832636,-272.15422885572116
2023-01-15,1563.8173076923085,216.46386554621847,489.7701260504201,-95.85476987447691,1812.8267326732675
2023-01-16,-2095.004926108375,2673.9026160337553,3776.5292405063287,1663.006736401674,2212.148514851484
2023-01-17,258.14975845410663,2352.2817721518986,3804.3913080168777,1248.4902092050197,2316.4285714285725
2023-01-18,-4136.859903381643,2462.4128691983115,3847.5826160337547,1358.7513924050636,2600.089108910892
2023-01-19,77.1207729468606,1952.0030672268913,3496.706134453782,871.0441176470595,1772.2999999999993
2023-01-20,-3407.0048780487814,1143.1646218487394,2634.781483050848,-546.5015062761504,326.2338308457711
2023-01-21,-1697.5673076923085,-789.4865254237288,150.18525423728806,-1832.4826359832637,4026.845771144279
2023-01-22,-2716.1826923076915,-565.5961344537816,-149.35987394957988,-1127.9947698744768,-2954.1732673267325
2023-01-23,-4004.004926108375,-4243.447383966245,-1629.940759493671,-7839.073263598326,-5706.851485148516
2023-01-24,-137.85024154589337,-3671.2882278481015,-1058.998691983122,-7539.0597907949805,-1670.5714285714275
2023-01-25,-3575.8599033816427,313.9928691983114,1998.9826160337552,-2035.568607594937,156.0891089108918
2023-01-26,-390.8792270531394,1357.5430672268913,3084.166134453782,-151.17588235293988,268.2999999999993
2023-01-27,625.9951219512186,1684.7846218487393,3138.4714830508474,469.22849372384917,-555.7661691542289
2023-01-28,2297.4326923076915,665.9334745762712,1351.1552542372883,242.61736401673625,-376.15422885572116
2023-01-29,24.817307692308532,203.21386554621847,460.13012605042013,-79.04476987447674,1343.8267326732675
2023-01-30,863.995073891625,1976.2926160337547,3309.0692405063287,931.6267364016749,649.1485148514839
2023-01-31,310.14975845410663,1975.381772151898,3478.771308016878,870.6102092050205,541.4285714285725
2023-02-01,1644.1400966183573,1661.5928691983117,3174.092616033755,295.53139240506243,647.0891089108918
2023-02-02,-6098.879227053139,1561.2730672268908,3257.166134453782,116.64411764705983,568.2999999999993
2023-02-03,2469.9951219512186,1460.1546218487392,3052.7314830508476,441.97849372384917,66.23383084577108
2023-02-04,3930.4326923076915,451.8434745762711,1219.015254237288,-31.542635983263608,538.8457711442788
2023-02-05,-1707.1826923076915,128.07386554621849,401.24012605042014,-155.83476987447693,1335.8267326732675
2023-02-06,-570.004926108375,2099.132616033755,3487.4792405063295,1147.1767364016741,1420.148514851484
2023-02-07,7986.149758454107,1952.961772151898,3487.061308016878,946.7602092050201,886.4285714285725
2023-02-08,1375.1400966183573,1928.7828691983113,3394.7826160337545,731.2513924050636,1000.0891089108918
2023-02-09,-3656.8792270531394,1701.5830672268912,3295.506134453782,348.89411764705983,137.29999999999927
2023-02-10,-1070.0048780487814,826.7346218487392,2498.251483050847,-832.0915062761505,598.2338308457711
2023-02-11,9448.432692307691,581.6434745762713,1334.4652542372883,106.72736401673637,359.84577114427884
2023-02-12,-734.1826923076915,187.2938655462185,457.62012605042014,-73.21476987447681,1200.8267326732675
2023-02-13,-418.004926108375,1480.1526160337553,3061.3892405063293,112.31673640167355,2186.148514851484
