statsDt,aviSpotNm,lot,lat,vol
2026-08-09T18:00:00,감전IC(램프진입),128.979685,35.150968,251.0
2026-08-09T18:00:00,감전IC(램프진출),128.98215,35.150824,214.0
2026-08-09T18:00:00,감전IC(본선-낙동IC방면),128.986214,35.150109,1373.0
2026-08-09T18:00:00,고신의료원(감천방면),129.013359,35.082097,620.0
2026-08-09T18:00:00,구 개금요금소(본선-주례방면),129.04117,35.161841,1715.0
2026-08-09T18:00:00,구 개금요금소(본선-진양IC방면),129.01701,35.154016,2339.0
2026-08-09T18:00:00,구서IC(금정방면),129.095482,35.248905,1634.0
2026-08-09T18:00:00,금곡초소,129.018627,35.27122,196.0
2026-08-09T18:00:00,금사램프(진출),129.118045,35.216906,222.0
2026-08-09T18:00:00,금사램프진입(원동방면),129.117741,35.216484,243.0
2026-08-09T18:00:00,낙동IC(본선_주례IC방면),128.973857,35.152096,1392.0
2026-08-09T18:00:00,남산역(금정방면),129.092657,35.268323,1275.0
2026-08-09T18:00:00,남산역(노포방면),129.092789,35.268321,1046.0
2026-08-09T18:00:00,대천램프1,129.165074,35.176666,3596.0
2026-08-09T18:00:00,대천램프2,129.165089,35.176662,2030.0
2026-08-09T18:00:00,대천램프3,129.165197,35.17661,2723.0
2026-08-09T18:00:00,대천램프4,129.165089,35.176662,369.0
2026-08-09T18:00:00,만덕센텀_만덕입구(만덕방면),129.02526,35.213843,906.0
2026-08-09T18:00:00,만덕센텀_만덕입구(센텀방면),129.027449,35.212966,715.0
2026-08-09T18:00:00,망미램프(진입),129.115642,35.184813,627.0
2026-08-09T18:00:00,망미램프(진출),129.115817,35.181194,679.0
2026-08-09T18:00:00,문현IC(램프진입),129.069142,35.13685,506.0
2026-08-09T18:00:00,문현IC(램프진출),129.070347,35.137063,714.0
2026-08-09T18:00:00,문현IC(본선-대연방면),129.067699,35.135848,1052.0
2026-08-09T18:00:00,문현IC(본선-부두방면),129.069121,35.136962,1002.0
2026-08-09T18:00:00,문현램프(진입),129.066846,35.14143,351.0
2026-08-09T18:00:00,문현램프(진출),129.066649,35.14401,384.0
2026-08-09T18:00:00,번영로진입(원동-구서),129.115176,35.195849,333.0
2026-08-09T18:00:00,번영로진입(원동-문현),129.11517,35.195834,350.0
2026-08-09T18:00:00,번영로진출(구서-원동),129.115353,35.195657,660.0
2026-08-09T18:00:00,번영로진출(문현-원동),129.115346,35.195636,632.0
2026-08-09T18:00:00,범내골램프(진입),129.061517,35.150596,319.0
2026-08-09T18:00:00,범내골램프(진출),129.060004,35.150337,266.0
