statsDt,aviSpotNm,lot,lat,vol
2026-07-31T07:00:00,감전IC(램프진입),128.979685,35.150968,388.0
2026-07-31T07:00:00,감전IC(램프진출),128.98215,35.150824,301.0
2026-07-31T07:00:00,감전IC(본선-낙동IC방면),128.986214,35.150109,2102.0
2026-07-31T07:00:00,고신의료원(감천방면),129.013359,35.082097,1025.0
2026-07-31T07:00:00,구 개금요금소(본선-주례방면),129.04117,35.161841,2607.0
2026-07-31T07:00:00,구 개금요금소(본선-진양IC방면),129.01701,35.154016,2918.0
2026-07-31T07:00:00,구서IC(금정방면),129.095482,35.248905,1216.0
2026-07-31T07:00:00,금곡초소,129.018627,35.27122,406.0
2026-07-31T07:00:00,금사램프(진출),129.118045,35.216906,410.0
2026-07-31T07:00:00,금사램프진입(원동방면),129.117741,35.216484,461.0
2026-07-31T07:00:00,낙동IC(본선_주례IC방면),128.973857,35.152096,1577.0
2026-07-31T07:00:00,남산역(금정방면),129.092657,35.268323,1299.0
2026-07-31T07:00:00,남산역(노포방면),129.092789,35.268321,1923.0
2026-07-31T07:00:00,대천램프1,129.165074,35.176666,3008.0
2026-07-31T07:00:00,대천램프2,129.165089,35.176662,1858.0
2026-07-31T07:00:00,대천램프3,129.165197,35.17661,3703.0
2026-07-31T07:00:00,대천램프4,129.165089,35.176662,8.0
2026-07-31T07:00:00,만덕센텀_만덕입구(만덕방면),129.02526,35.213843,769.0
2026-07-31T07:00:00,만덕센텀_만덕입구(센텀방면),129.027449,35.212966,682.0
2026-07-31T07:00:00,망미램프(진입),129.115642,35.184813,836.0
2026-07-31T07:00:00,망미램프(진출),129.115817,35.181194,595.0
2026-07-31T07:00:00,문현IC(램프진입),129.069142,35.13685,904.0
2026-07-31T07:00:00,문현IC(램프진출),129.070347,35.137063,830.0
2026-07-31T07:00:00,문현IC(본선-대연방면),129.067699,35.135848,894.0
2026-07-31T07:00:00,문현IC(본선-부두방면),129.069121,35.136962,1535.0
2026-07-31T07:00:00,문현램프(진입),129.066846,35.14143,824.0
2026-07-31T07:00:00,문현램프(진출),129.066649,35.14401,556.0
2026-07-31T07:00:00,번영로진입(원동-구서),129.115176,35.195849,951.0
2026-07-31T07:00:00,번영로진입(원동-문현),129.11517,35.195834,671.0
